event_id,split,ID,event_start,event_end,first_high_date,last_high_date,peak_date,season,water_year,month,duration_days,high_flow_days,threshold_q95,peak_q,event_volume_q,p3,p7,p30,event_precip,temp7,temp30,swe_before,swe_mean7,swe_delta_7,soil_wetness,soil_wetness_30,frac_snow,aridity,p_season,area_calc,event_type,climate_sensitivity,heavy_rain_flag,rain_concentrated_flag,snowpack_flag,melt_flag,wet_antecedent_flag
test_747_0013,test,747,2016-05-28,2016-06-04,2016-05-30,2016-06-02,2016-06-01,JJA,2016,6,8,3,3.308765298218434,5.117744384198296,26.458745158791636,17.940000000000015,52.15,191.98,71.15,15.157142857142857,11.85,0.0,0.0,0.0,0.4057142857142857,0.3923333333333333,0.07,0.69,0.27,136.338,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_747_0014,test,747,2016-06-07,2016-06-11,2016-06-09,2016-06-09,2016-06-09,JJA,2016,6,5,1,3.308765298218434,3.984037180480248,14.032805577072036,30.070000000000014,51.52000000000001,234.98000000000002,37.91,15.171428571428569,12.770000000000001,0.0,0.0,0.0,0.4128571428571428,0.4036666666666667,0.07,0.69,0.27,136.338,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_747_0015,test,747,2016-06-15,2016-06-19,2016-06-17,2016-06-17,2016-06-17,JJA,2016,6,5,1,3.308765298218434,5.584210689388071,16.576619674670795,24.620000000000015,60.040000000000006,212.38,40.65,13.285714285714286,13.85,0.0,0.0,0.0,0.41714285714285715,0.411,0.07,0.69,0.27,136.338,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_747_0016,test,747,2016-07-11,2016-07-16,2016-07-13,2016-07-14,2016-07-14,JJA,2016,7,6,2,3.308765298218434,3.4754082106893875,14.723470178156468,80.52000000000001,83.83,155.56,88.32000000000001,17.82857142857143,16.69,0.0,0.0,0.0,0.3485714285714286,0.3793333333333333,0.07,0.69,0.27,136.338,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_747_0017,test,747,2016-08-03,2016-08-07,2016-08-05,2016-08-05,2016-08-05,JJA,2016,8,5,1,3.308765298218434,4.362162664601084,12.050491092176607,48.070000000000014,65.59,197.20999999999998,48.95,17.728571428571428,18.12666666666667,0.0,0.0,0.0,0.3614285714285715,0.36166666666666664,0.07,0.69,0.27,136.338,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_747_0018,test,747,2016-11-17,2016-11-21,2016-11-19,2016-11-19,2016-11-19,SON,2017,11,5,1,3.308765298218434,3.9726599535244,12.848904725019366,11.600000000000016,16.660000000000007,88.49,11.600000000000001,3.357142857142857,4.67,8.73,4.238571428571431,-8.52,0.36714285714285716,0.3453333333333334,0.07,0.69,0.27,136.338,snowmelt,warming_snow_transition,False,True,True,True,False
test_747_0019,test,747,2017-01-29,2017-02-03,2017-01-31,2017-02-01,2017-01-31,DJF,2017,1,6,2,3.308765298218434,4.684740511231603,14.74020139426801,26.210000000000015,26.210000000000008,76.38,30.31,-2.8714285714285706,-4.236666666666666,30.74,25.947142857142865,-15.299999999999999,0.36571428571428566,0.36166666666666664,0.07,0.69,0.27,136.338,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_747_0020,test,747,2017-03-07,2017-03-11,2017-03-09,2017-03-09,2017-03-09,MAM,2017,3,5,1,3.308765298218434,3.491470178156468,13.186875290472504,41.05000000000001,54.410000000000004,114.46,41.82,4.457142857142857,3.0,1.46,1.6685714285714326,-0.08000000000000007,0.40714285714285714,0.39866666666666667,0.07,0.69,0.27,136.338,long_rain_wet_soil,antecedent_wetness_storage,True,True,False,False,True
test_747_0021,test,747,2017-04-24,2017-05-04,2017-04-26,2017-05-02,2017-04-29,MAM,2017,4,11,7,3.308765298218434,5.230847405112316,37.71952285050349,23.090000000000018,60.53000000000001,114.78,87.04,4.885714285714286,6.873333333333333,1.47,3.5700000000000043,4.930000000000001,0.37,0.36299999999999993,0.07,0.69,0.27,136.338,cool_season_rain,cool_season_rainfall,True,False,False,False,False
test_747_0022,test,747,2017-05-06,2017-05-11,2017-05-08,2017-05-09,2017-05-08,MAM,2017,5,6,2,3.308765298218434,4.811228505034856,18.99729202168861,39.16000000000002,54.2,166.88,40.87,8.671428571428573,6.6866666666666665,0.92,0.07000000000000406,-0.92,0.4042857142857143,0.373,0.07,0.69,0.27,136.338,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,True,True
test_747_0023,test,747,2017-08-30,2017-09-04,2017-09-01,2017-09-02,2017-09-01,SON,2017,9,6,2,3.308765298218434,5.768923315259488,18.017512006196746,49.57000000000002,54.040000000000006,130.73,64.52999999999999,18.942857142857147,17.916666666666668,0.0,0.0,0.0,0.31857142857142856,0.3236666666666667,0.07,0.69,0.27,136.338,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_747_0024,test,747,2017-11-10,2017-11-15,2017-11-12,2017-11-13,2017-11-12,SON,2018,11,6,2,3.308765298218434,6.476988381099923,19.65449419054996,47.780000000000015,55.67,109.66,51.839999999999996,4.371428571428573,7.786666666666666,0.0,0.04428571428571835,0.1,0.4014285714285714,0.3863333333333333,0.07,0.69,0.27,136.338,long_rain_wet_soil,antecedent_wetness_storage,True,True,False,False,True
test_747_0025,test,747,2017-12-09,2017-12-14,2017-12-11,2017-12-12,2017-12-12,DJF,2018,12,6,2,3.308765298218434,4.299253292021688,16.22191789310612,16.67000000000002,31.090000000000007,83.69,34.309999999999995,-0.5285714285714271,0.7299999999999999,15.01,19.264285714285716,7.380000000000001,0.39142857142857146,0.40099999999999997,0.07,0.69,0.27,136.338,rainfall_runoff,mixed_rainfall_runoff,False,False,True,False,False
test_747_0026,test,747,2017-12-29,2017-12-31,2017-12-31,2017-12-31,2017-12-31,DJF,2018,12,3,1,3.308765298218434,4.2028814872192095,7.324926413632842,11.420000000000018,28.290000000000003,116.64,11.419999999999998,0.6571428571428586,-0.13000000000000006,24.74,25.61714285714286,-8.669999999999998,0.41571428571428576,0.4036666666666667,0.07,0.69,0.27,136.338,snowmelt,warming_snow_transition,False,False,True,True,True
test_769_0001,test,769,2014-04-30,2014-05-04,2014-05-02,2014-05-02,2014-05-02,MAM,2014,5,5,1,2.6137510489510483,2.915244755244755,8.788027972027972,18.549999999999986,38.759999999999955,83.53999999999999,19.939999999999998,9.800000000000002,9.390000000000002,0.0,0.0,0.0,0.34142857142857136,0.3433333333333334,0.06,0.73,0.28,59.636,rainfall_runoff,mixed_rainfall_runoff,True,False,False,False,False
test_769_0002,test,769,2014-05-23,2014-05-29,2014-05-25,2014-05-27,2014-05-26,MAM,2014,5,7,3,2.6137510489510483,6.535888111888112,17.172755244755248,9.209999999999987,14.209999999999962,95.02,31.11,15.371428571428575,11.163333333333334,0.0,0.0,0.0,0.3285714285714286,0.3416666666666667,0.06,0.73,0.28,59.636,rainfall_runoff,mixed_rainfall_runoff,False,True,False,False,False
test_769_0003,test,769,2014-06-09,2014-06-13,2014-06-11,2014-06-11,2014-06-11,JJA,2014,6,5,1,2.6137510489510483,2.635804195804196,6.028363636363636,4.439999999999986,4.929999999999961,65.18,5.65,20.071428571428573,14.21,0.0,0.0,0.0,0.3085714285714286,0.32766666666666666,0.06,0.73,0.28,59.636,rainfall_runoff,mixed_rainfall_runoff,False,True,False,False,False
test_769_0004,test,769,2014-07-20,2014-07-24,2014-07-22,2014-07-22,2014-07-22,JJA,2014,7,5,1,2.6137510489510483,4.3079160839160835,8.680783216783215,72.96999999999998,73.03999999999996,199.35000000000002,74.19,19.657142857142862,16.913333333333334,0.0,0.0,0.0,0.31142857142857144,0.28966666666666663,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0005,test,769,2014-08-01,2014-08-05,2014-08-03,2014-08-03,2014-08-03,JJA,2014,8,5,1,2.6137510489510483,2.8246153846153845,8.398321678321677,12.469999999999994,31.039999999999957,221.69,20.85,17.657142857142862,17.563333333333333,0.0,0.0,0.0,0.38,0.328,0.06,0.73,0.28,59.636,storage_release,antecedent_wetness_storage,False,False,False,False,True
test_769_0006,test,769,2014-08-09,2014-08-13,2014-08-11,2014-08-11,2014-08-11,JJA,2014,8,5,1,2.6137510489510483,5.321454545454546,10.538685314685313,10.159999999999993,18.549999999999958,186.89999999999998,22.42,18.171428571428574,18.203333333333333,0.0,0.0,0.0,0.3757142857142857,0.3516666666666666,0.06,0.73,0.28,59.636,storage_release,antecedent_wetness_storage,False,False,False,False,True
test_769_0007,test,769,2014-09-11,2014-09-16,2014-09-13,2014-09-14,2014-09-14,SON,2014,9,6,2,2.6137510489510483,3.478657342657342,12.006881118881118,22.769999999999996,39.79999999999996,110.46000000000001,28.110000000000003,13.800000000000002,14.143333333333336,0.0,0.0,0.0,0.3885714285714286,0.38233333333333336,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,False
test_769_0008,test,769,2014-10-19,2014-10-23,2014-10-21,2014-10-21,2014-10-21,SON,2015,10,5,1,2.6137510489510483,3.9363356643356644,10.36346853146853,22.75999999999999,39.60999999999996,76.43,39.489999999999995,13.157142857142858,12.806666666666668,0.0,0.0,0.0,0.3871428571428572,0.38499999999999995,0.06,0.73,0.28,59.636,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_769_0009,test,769,2015-01-01,2015-01-06,2015-01-03,2015-01-04,2015-01-04,DJF,2015,1,6,2,2.6137510489510483,8.553902097902098,21.432335664335668,19.779999999999994,40.92999999999995,107.99,19.78,-2.742857142857141,1.343333333333334,13.91,28.587142857142855,5.190000000000001,0.39428571428571424,0.39333333333333337,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_769_0010,test,769,2015-01-07,2015-01-13,2015-01-09,2015-01-11,2015-01-11,DJF,2015,1,7,2,2.6137510489510483,3.726377622377623,14.83602797202797,27.199999999999996,29.819999999999954,121.98,29.91,2.014285714285716,1.4766666666666675,19.1,11.060000000000002,-17.040000000000003,0.41571428571428576,0.39966666666666667,0.06,0.73,0.28,59.636,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_769_0011,test,769,2015-02-27,2015-03-06,2015-03-01,2015-03-04,2015-03-02,MAM,2015,3,8,4,2.6137510489510483,10.00246153846154,25.430601398601404,15.899999999999993,27.549999999999955,53.269999999999996,29.659999999999997,0.6571428571428591,-1.766666666666666,23.96,19.59,-14.840000000000002,0.3828571428571429,0.36966666666666664,0.06,0.73,0.28,59.636,snowmelt,warming_snow_transition,False,True,True,True,False
test_769_0012,test,769,2015-03-28,2015-04-01,2015-03-30,2015-03-30,2015-03-30,MAM,2015,3,5,1,2.6137510489510483,2.6962237762237766,7.177846153846154,29.46999999999999,36.939999999999955,65.50999999999999,42.629999999999995,5.885714285714287,3.8200000000000007,0.29,0.0185714285714306,-0.29,0.3671428571428571,0.384,0.06,0.73,0.28,59.636,cool_season_rain,cool_season_rainfall,True,True,False,True,False
test_769_0013,test,769,2015-04-26,2015-04-30,2015-04-28,2015-04-28,2015-04-28,MAM,2015,4,5,1,2.6137510489510483,3.279272727272727,7.61890909090909,27.229999999999993,31.509999999999955,109.88000000000001,31.42,10.114285714285716,7.713333333333335,0.0,0.0,0.0,0.3557142857142857,0.37600000000000006,0.06,0.73,0.28,59.636,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_769_0014,test,769,2015-05-01,2015-05-08,2015-05-03,2015-05-06,2015-05-03,MAM,2015,5,8,3,2.6137510489510483,6.208111888111889,18.518601398601394,58.839999999999996,89.02999999999994,127.85,40.81,9.785714285714288,8.666666666666666,0.0,0.0,0.0,0.3757142857142857,0.37533333333333335,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0015,test,769,2015-05-13,2015-05-18,2015-05-15,2015-05-16,2015-05-15,MAM,2015,5,6,2,2.6137510489510483,7.21711888111888,15.355636363636362,49.11999999999999,53.64999999999995,188.95,50.47,14.442857142857147,11.543333333333333,0.0,0.0,0.0,0.3985714285714286,0.38199999999999995,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0016,test,769,2015-05-18,2015-05-22,2015-05-20,2015-05-20,2015-05-20,MAM,2015,5,5,1,2.6137510489510483,2.8895664335664337,9.201902097902098,37.00999999999999,82.95999999999995,207.37,39.959999999999994,12.171428571428574,12.026666666666667,0.0,0.0,0.0,0.4071428571428571,0.3883333333333333,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_769_0017,test,769,2015-11-18,2015-11-23,2015-11-20,2015-11-21,2015-11-20,SON,2016,11,6,2,2.6137510489510483,5.212699300699301,13.123132867132867,41.57999999999999,44.91999999999995,55.989999999999995,51.879999999999995,9.828571428571431,9.163333333333334,0.0,0.0585714285714306,0.41,0.2914285714285714,0.29499999999999993,0.06,0.73,0.28,59.636,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_769_0018,test,769,2016-01-07,2016-01-15,2016-01-09,2016-01-13,2016-01-11,DJF,2016,1,9,4,2.6137510489510483,6.0736783216783214,25.528783216783214,24.269999999999992,40.36999999999995,78.98,61.11,2.214285714285716,3.1600000000000006,2.74,3.157142857142859,-0.9200000000000002,0.3885714285714286,0.3716666666666667,0.06,0.73,0.28,59.636,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_769_0019,test,769,2016-01-29,2016-02-03,2016-01-31,2016-02-01,2016-01-31,DJF,2016,1,6,2,2.6137510489510483,4.088895104895104,13.07781818181818,34.83999999999999,38.83999999999995,133.75,51.18000000000001,5.157142857142859,1.046666666666667,21.36,6.592857142857144,-19.14,0.4057142857142857,0.39499999999999996,0.06,0.73,0.28,59.636,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_769_0020,test,769,2016-02-03,2016-02-07,2016-02-05,2016-02-05,2016-02-05,DJF,2016,2,5,1,2.6137510489510483,2.694713286713287,9.845370629370631,27.859999999999996,60.589999999999954,140.73,29.340000000000003,4.357142857142859,1.4966666666666673,1.83,3.3585714285714308,7.85,0.41999999999999993,0.4026666666666667,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_769_0021,test,769,2016-02-29,2016-03-05,2016-03-02,2016-03-03,2016-03-02,MAM,2016,3,6,2,2.6137510489510483,3.4771468531468535,13.337622377622377,26.599999999999994,36.91999999999995,117.12,41.8,0.08571428571428776,2.29,1.5,10.030000000000001,10.96,0.40428571428571425,0.4096666666666666,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,True,False,False,True
test_769_0022,test,769,2016-05-11,2016-05-16,2016-05-13,2016-05-14,2016-05-14,MAM,2016,5,6,2,2.6137510489510483,4.2882797202797205,13.577790209790209,60.68999999999998,68.83999999999995,149.6,75.8,12.500000000000002,8.726666666666667,0.0,0.0,0.0,0.3642857142857143,0.3716666666666667,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0023,test,769,2016-05-27,2016-06-11,2016-05-29,2016-06-09,2016-05-30,MAM,2016,5,16,9,2.6137510489510483,8.135496503496505,56.9514965034965,35.079999999999984,41.79999999999995,173.99,111.77999999999999,14.314285714285717,11.603333333333333,0.0,0.0,0.0,0.40285714285714286,0.386,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0024,test,769,2016-06-11,2016-06-21,2016-06-13,2016-06-19,2016-06-17,JJA,2016,6,11,5,2.6137510489510483,5.92262937062937,32.606937062937064,24.769999999999982,63.699999999999946,207.33,80.06,13.385714285714288,13.96,0.0,0.0,0.0,0.41857142857142854,0.4086666666666667,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_769_0025,test,769,2016-06-22,2016-06-27,2016-06-24,2016-06-25,2016-06-24,JJA,2016,6,6,2,2.6137510489510483,6.013258741258741,18.411356643356644,0.6199999999999822,16.979999999999947,183.17,9.7,17.12857142857143,15.2,0.0,0.0,0.0,0.41,0.41033333333333327,0.06,0.73,0.28,59.636,storage_release,antecedent_wetness_storage,False,False,False,False,True
test_769_0026,test,769,2016-07-10,2016-07-17,2016-07-12,2016-07-15,2016-07-12,JJA,2016,7,8,4,2.6137510489510483,4.392503496503497,19.22551048951049,48.41999999999998,48.60999999999995,140.12,84.71,18.914285714285715,16.793333333333333,0.0,0.0,0.0,0.3457142857142857,0.38366666666666666,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0027,test,769,2016-08-03,2016-08-08,2016-08-05,2016-08-06,2016-08-05,JJA,2016,8,6,2,2.6137510489510483,7.044923076923077,15.197034965034963,45.45999999999999,64.03999999999995,191.08,47.120000000000005,17.771428571428576,18.180000000000003,0.0,0.0,0.0,0.3614285714285715,0.3623333333333333,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_769_0028,test,769,2016-11-17,2016-11-21,2016-11-19,2016-11-19,2016-11-19,SON,2017,11,5,1,2.6137510489510483,5.014825174825175,12.892027972027972,12.339999999999986,17.689999999999948,86.28999999999999,12.34,3.3714285714285737,4.676666666666667,6.13,2.854285714285716,-6.07,0.35714285714285715,0.3343333333333333,0.06,0.73,0.28,59.636,snowmelt,warming_snow_transition,False,True,True,True,False
test_769_0029,test,769,2017-01-29,2017-02-03,2017-01-31,2017-02-01,2017-01-31,DJF,2017,1,6,2,2.6137510489510483,5.649230769230769,14.219748251748252,25.179999999999986,25.17999999999995,69.8,28.78,-2.657142857142855,-4.119999999999999,23.7,19.475714285714286,-14.01,0.3628571428571429,0.3573333333333333,0.06,0.73,0.28,59.636,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_769_0030,test,769,2017-03-07,2017-03-12,2017-03-09,2017-03-10,2017-03-09,MAM,2017,3,6,2,2.6137510489510483,4.007328671328672,13.626125874125876,35.289999999999985,47.75999999999995,103.73,35.79,4.414285714285716,3.036666666666667,0.8,0.9128571428571438,-0.22000000000000008,0.4028571428571429,0.39466666666666667,0.06,0.73,0.28,59.636,long_rain_wet_soil,antecedent_wetness_storage,True,True,False,True,True
test_769_0031,test,769,2017-04-24,2017-05-04,2017-04-26,2017-05-02,2017-04-28,MAM,2017,4,11,6,2.6137510489510483,5.369790209790209,33.27608391608391,40.359999999999985,62.079999999999956,107.18,86.06,5.071428571428574,7.1433333333333335,1.99,2.472857142857144,5.41,0.3628571428571429,0.362,0.06,0.73,0.28,59.636,cool_season_rain,cool_season_rainfall,True,True,True,False,False
test_769_0032,test,769,2017-05-06,2017-05-11,2017-05-08,2017-05-09,2017-05-08,MAM,2017,5,6,2,2.6137510489510483,5.946797202797203,15.597314685314688,35.54999999999998,50.219999999999956,156.29000000000002,37.17,8.785714285714288,6.7700000000000005,0.52,0.031428571428572444,-0.52,0.4042857142857143,0.3716666666666667,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,True,True
test_769_0033,test,769,2017-08-30,2017-09-03,2017-09-01,2017-09-01,2017-09-01,SON,2017,9,5,1,2.6137510489510483,5.8758041958041956,12.253090909090908,54.219999999999985,58.75999999999995,135.37,66.94,18.942857142857147,17.923333333333332,0.0,0.0,0.0,0.3071428571428571,0.312,0.06,0.73,0.28,59.636,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
